euc	average	6.09951138684	1.71236031723	-124042.24645
euc	complete	6.09951138684	1.95996412536	-124025.30274
euc	single	6.09951138684	1.79026395715	-124096.17475
euc	ward	6.09951138684	2.45526142822	-123987.15786
geodesic	average	7.50739138224	1.71236031723	-124042.24645
geodesic	complete	7.50739138224	1.95996412536	-124025.30274
geodesic	single	7.50739138224	1.79026395715	-124096.17475
geodesic	ward	7.50739138224	2.45526142822	-123987.15786
rf	average	22.0252641167	1.81047357279	-124060.10096
rf	complete	22.0252641167	1.99504051315	-124042.89703
rf	single	22.0252641167	1.79026395715	-124096.17475
rf	ward	22.0252641167	1.98464586709	-123902.99845
sym	average	8.0	1.90654580819	-123915.18724
sym	complete	8.0	2.21890612542	-123929.80144
sym	single	8.0	1.77392380707	-124039.73671
sym	ward	8.0	2.43544737294	-123929.83635
