euc	average	5.19711944137	2.32342589172	-123039.33244
euc	complete	5.19711944137	2.13968000324	-122968.89678
euc	single	5.19711944137	1.89178487869	-123030.75027
euc	ward	5.19711944137	2.13968000324	-122968.89678
geodesic	average	6.36849014142	2.13968000324	-122968.89678
geodesic	complete	6.36849014142	2.13968000324	-122968.89678
geodesic	single	6.36849014142	1.79026395715	-123159.51252
geodesic	ward	6.36849014142	2.13968000324	-122968.89678
rf	average	20.7134013793	2.70847985786	-123136.7938
rf	complete	20.7134013793	2.70847985786	-123136.7938
rf	single	20.7134013793	1.71236031723	-122987.71856
rf	ward	20.7134013793	1.90118541466	-122934.8799
sym	average	12.0	0.726439796816	-122383.12923
sym	complete	12.0	0.726439796816	-122383.12923
sym	single	12.0	1.77955522896	-123182.84073
sym	ward	12.0	0.726439796816	-122383.12923
