euc	average	5.28089499495	2.62955926114	-123996.76376
euc	complete	5.28089499495	2.62955926114	-123996.76376
euc	single	5.28089499495	1.79026395715	-123987.22343
euc	ward	5.28089499495	2.61019299078	-124003.40796
geodesic	average	5.7226738538	2.62955926114	-123996.76376
geodesic	complete	5.7226738538	2.62955926114	-123996.76376
geodesic	single	5.7226738538	1.79026395715	-123987.22343
geodesic	ward	5.7226738538	2.61683927388	-124016.05289
rf	average	18.9039052539	2.45246632692	-124016.69812
rf	complete	18.9039052539	2.4433703363	-124001.77889
rf	single	18.9039052539	1.81808644938	-123964.5796
rf	ward	18.9039052539	2.57420425387	-124006.68629
sym	average	6.0	1.67530581937	-123828.77766
sym	complete	6.0	2.12486756928	-123933.05411
sym	single	6.0	1.68678392946	-124004.62323
sym	ward	6.0	1.42257976184	-123778.58406
