euc	average	5.32127064126	2.53486488949	-123225.59345
euc	complete	5.32127064126	2.50854331866	-123248.43396
euc	single	5.32127064126	1.79026395715	-123270.59629
euc	ward	5.32127064126	2.99260689901	-123303.23769
geodesic	average	6.9786772852	2.9331090269	-123336.47364
geodesic	complete	6.9786772852	2.50854331866	-123248.43396
geodesic	single	6.9786772852	1.79026395715	-123270.59629
geodesic	ward	6.9786772852	3.09990608287	-123329.26704
rf	average	21.2330028931	2.15892014289	-123299.51119
rf	complete	21.2330028931	2.19418496416	-123265.7651
rf	single	21.2330028931	1.79026395715	-123270.59629
rf	ward	21.2330028931	2.65522196955	-123281.27835
sym	average	12.0	1.80778685446	-122858.09976
sym	complete	12.0	1.72593966641	-122881.47005
sym	single	12.0	1.76343184482	-123160.62051
sym	ward	12.0	1.69609858944	-122813.70404
