euc	average	4.23073091654	2.62127642793	-123380.48712
euc	complete	4.23073091654	2.05901724953	-123304.67803
euc	single	4.23073091654	1.81047357279	-123361.80759
euc	ward	4.23073091654	2.70600603105	-123379.27985
geodesic	average	4.42453574311	2.62127642793	-123380.48712
geodesic	complete	4.42453574311	2.05901724953	-123304.67803
geodesic	single	4.42453574311	1.81047357279	-123361.80759
geodesic	ward	4.42453574311	2.70600603105	-123379.27985
rf	average	14.2987874693	2.24451079764	-123382.37011
rf	complete	14.2987874693	2.24451079764	-123382.37011
rf	single	14.2987874693	1.81808644938	-123383.4524
rf	ward	14.2987874693	2.97267269772	-123411.37666
sym	average	2.0	1.34395662555	-123160.6578
sym	complete	2.0	1.34395662555	-123160.6578
sym	single	2.0	1.95141978271	-123411.60794
sym	ward	2.0	1.40133092176	-123077.20839
