euc	average	5.44749440577	2.54903056394	-123485.61744
euc	complete	5.44749440577	2.45050247287	-123407.54181
euc	single	5.44749440577	1.79026395715	-123460.32431
euc	ward	5.44749440577	2.57760829246	-123394.69544
geodesic	average	6.45453148083	2.54903056394	-123485.61744
geodesic	complete	6.45453148083	2.45050247287	-123407.54181
geodesic	single	6.45453148083	1.79026395715	-123460.32431
geodesic	ward	6.45453148083	2.63487831823	-123394.4545
rf	average	19.006325339	1.79532375669	-123427.20311
rf	complete	19.006325339	2.05901724953	-123376.65453
rf	single	19.006325339	1.81808644938	-123429.61099
rf	ward	19.006325339	2.35857535547	-123374.45973
sym	average	10.0	0.0	-122823.43956
sym	complete	10.0	0.0	-122823.43956
sym	single	10.0	0.960430299744	-123169.23445
sym	ward	10.0	0.631481895903	-122979.10272
