euc	average	4.70139066211	2.57235692587	-124155.89291
euc	complete	4.70139066211	2.33012496531	-124153.50799
euc	single	4.70139066211	2.07462769858	-124141.19843
euc	ward	4.70139066211	2.04303530608	-124138.60952
geodesic	average	5.44525242564	2.33012496531	-124153.50799
geodesic	complete	5.44525242564	2.33012496531	-124153.50799
geodesic	single	5.44525242564	2.07462769858	-124141.19843
geodesic	ward	5.44525242564	2.36405705794	-124117.3487
rf	average	17.8199457381	2.10437809352	-124137.93239
rf	complete	17.8199457381	2.53161123007	-124145.63658
rf	single	17.8199457381	1.79532375669	-124151.27952
rf	ward	17.8199457381	2.53259276269	-124152.67501
sym	average	6.0	1.47341774701	-124054.03463
sym	complete	6.0	1.37220293762	-124067.15202
sym	single	6.0	1.81808644938	-124141.6544
sym	ward	6.0	1.42199860912	-124055.45078
