euc	average	6.44367975557	2.57302901721	-124101.43328
euc	complete	6.44367975557	2.64716344277	-124106.44582
euc	single	6.44367975557	1.95141978271	-124166.56177
euc	ward	6.44367975557	2.46538684568	-124062.46786
geodesic	average	7.84756469314	2.57302901721	-124101.43328
geodesic	complete	7.84756469314	2.59256035576	-124116.40524
geodesic	single	7.84756469314	1.95141978271	-124166.56177
geodesic	ward	7.84756469314	2.64716344277	-124106.44582
rf	average	23.9280116809	1.96896982286	-124149.30764
rf	complete	23.9280116809	2.21182913126	-124029.84676
rf	single	23.9280116809	1.95141978271	-124166.56177
rf	ward	23.9280116809	2.45155855336	-124083.11419
sym	average	8.0	1.97341839183	-123945.88372
sym	complete	8.0	2.71420290148	-124113.57814
sym	single	8.0	1.87599909502	-124108.70499
sym	ward	8.0	2.25007352242	-124002.02875
