euc	average	5.38181844621	1.77458285529	-123111.40944
euc	complete	5.38181844621	2.40432115482	-123146.29349
euc	single	5.38181844621	1.81808644938	-123129.03644
euc	ward	5.38181844621	2.52270318374	-123114.77637
geodesic	average	5.57438112541	1.77458285529	-123111.40944
geodesic	complete	5.57438112541	2.40432115482	-123146.29349
geodesic	single	5.57438112541	1.81808644938	-123129.03644
geodesic	ward	5.57438112541	2.52270318374	-123114.77637
rf	average	16.3585688667	1.81808644938	-123144.44848
rf	complete	16.3585688667	2.04834950224	-123133.58537
rf	single	16.3585688667	1.81808644938	-123129.03644
rf	ward	16.3585688667	2.52270318374	-123114.77637
sym	average	2.0	2.00962393607	-123025.79693
sym	complete	2.0	2.10065166696	-123087.9983
sym	single	2.0	1.77955522896	-123141.72403
sym	ward	2.0	1.99255485312	-122979.84424
