euc	average	5.17712292026	2.29816548012	-124160.90598
euc	complete	5.17712292026	2.29816548012	-124160.90598
euc	single	5.17712292026	1.79026395715	-124184.16505
euc	ward	5.17712292026	3.0240660266	-124179.60547
geodesic	average	6.22807543672	2.29816548012	-124160.90598
geodesic	complete	6.22807543672	2.29816548012	-124160.90598
geodesic	single	6.22807543672	1.79026395715	-124204.78094
geodesic	ward	6.22807543672	3.0240660266	-124179.60547
rf	average	17.9054191839	2.0274734542	-124144.4431
rf	complete	17.9054191839	2.0274734542	-124144.4431
rf	single	17.9054191839	1.79026395715	-124184.16505
rf	ward	17.9054191839	2.94406557445	-124172.65684
sym	average	8.0	2.26610902686	-124148.32
sym	complete	8.0	2.69709851152	-124160.40504
sym	single	8.0	1.96896982286	-124168.37401
sym	ward	8.0	2.33340282357	-124140.84752
