euc	average	1.17713076712	0.0	-100238.80835
euc	complete	1.17713076712	0.0	-100238.80835
euc	single	1.17713076712	0.0	-100238.80835
euc	ward	1.17713076712	0.0	-100238.80835
geodesic	average	1.4093020616	0.0	-100238.80835
geodesic	complete	1.4093020616	0.0	-100238.80835
geodesic	single	1.4093020616	0.0	-100238.80835
geodesic	ward	1.4093020616	0.0	-100238.80835
rf	average	4.36967535632	0.0	-100238.80835
rf	complete	4.36967535632	0.0	-100238.80835
rf	single	4.36967535632	0.0	-100238.80835
rf	ward	4.36967535632	0.0	-100238.80835
sym	average	8.0	0.0	-100238.80835
sym	complete	8.0	0.0	-100238.80835
sym	single	8.0	0.0	-100238.80835
sym	ward	8.0	0.0	-100238.80835
