euc	average	1.44880261354	0.0	-104206.50883
euc	complete	1.44880261354	0.0	-104206.50883
euc	single	1.44880261354	0.0	-104206.50883
euc	ward	1.44880261354	0.0	-104206.50883
geodesic	average	1.83219271634	0.0	-104206.50883
geodesic	complete	1.83219271634	0.0	-104206.50883
geodesic	single	1.83219271634	0.0	-104206.50883
geodesic	ward	1.83219271634	0.0	-104206.50883
rf	average	5.6986243601	0.0	-104206.50883
rf	complete	5.6986243601	0.0	-104206.50883
rf	single	5.6986243601	0.0	-104206.50883
rf	ward	5.6986243601	0.0	-104206.50883
sym	average	12.0	0.0	-104206.50883
sym	complete	12.0	0.0	-104206.50883
sym	single	12.0	0.0	-104206.50883
sym	ward	12.0	0.0	-104206.50883
