euc	average	1.32621807562	0.0	-99869.94478
euc	complete	1.32621807562	0.0	-99869.94478
euc	single	1.32621807562	0.0	-99869.94478
euc	ward	1.32621807562	0.0	-99869.94478
geodesic	average	1.66041211035	0.0	-99869.94478
geodesic	complete	1.66041211035	0.0	-99869.94478
geodesic	single	1.66041211035	0.0	-99869.94478
geodesic	ward	1.66041211035	0.0	-99869.94478
rf	average	5.21882213517	0.0	-99869.94478
rf	complete	5.21882213517	0.0	-99869.94478
rf	single	5.21882213517	0.0	-99869.94478
rf	ward	5.21882213517	0.0	-99869.94478
sym	average	12.0	0.0	-99869.94478
sym	complete	12.0	0.0	-99869.94478
sym	single	12.0	0.0	-99869.94478
sym	ward	12.0	0.0	-99869.94478
