euc	average	1.41749207556	0.0	-100859.51484
euc	complete	1.41749207556	0.0	-100859.51484
euc	single	1.41749207556	0.0	-100859.51484
euc	ward	1.41749207556	0.0	-100859.51484
geodesic	average	1.81578895047	0.0	-100859.51484
geodesic	complete	1.81578895047	0.0	-100859.51484
geodesic	single	1.81578895047	0.0	-100859.51484
geodesic	ward	1.81578895047	0.0	-100859.51484
rf	average	5.3133025011	0.0	-100859.51484
rf	complete	5.3133025011	0.0	-100859.51484
rf	single	5.3133025011	0.0	-100859.51484
rf	ward	5.3133025011	0.0	-100859.51484
sym	average	12.0	0.0	-100859.51484
sym	complete	12.0	0.0	-100859.51484
sym	single	12.0	0.0	-100859.51484
sym	ward	12.0	0.0	-100859.51484
