euc	average	1.01262359031	0.0	-98251.35808
euc	complete	1.01262359031	0.0	-98251.35808
euc	single	1.01262359031	0.0	-98251.35808
euc	ward	1.01262359031	0.0	-98251.35808
geodesic	average	1.03925658801	0.0	-98251.35808
geodesic	complete	1.03925658801	0.0	-98251.35808
geodesic	single	1.03925658801	0.0	-98251.35808
geodesic	ward	1.03925658801	0.0	-98251.35808
rf	average	3.3482408048	0.0	-98251.35808
rf	complete	3.3482408048	0.0	-98251.35808
rf	single	3.3482408048	0.0	-98251.35808
rf	ward	3.3482408048	0.0	-98251.35808
sym	average	4.0	1.62825592723	-99127.33722
sym	complete	4.0	1.05945132886	-98707.07001
sym	single	4.0	1.79026395715	-99569.51107
sym	ward	4.0	0.946648729348	-98627.93836
