euc	average	1.22467507342	0.0	-99994.96064
euc	complete	1.22467507342	0.0	-99994.96064
euc	single	1.22467507342	0.0	-99994.96064
euc	ward	1.22467507342	0.0	-99994.96064
geodesic	average	1.46581692616	0.0	-99994.96064
geodesic	complete	1.46581692616	0.0	-99994.96064
geodesic	single	1.46581692616	0.0	-99994.96064
geodesic	ward	1.46581692616	0.0	-99994.96064
rf	average	5.00861338167	0.0	-99994.96064
rf	complete	5.00861338167	0.0	-99994.96064
rf	single	5.00861338167	0.0	-99994.96064
rf	ward	5.00861338167	0.0	-99994.96064
sym	average	10.0	0.0	-99994.96064
sym	complete	10.0	0.0	-99994.96064
sym	single	10.0	0.0	-99994.96064
sym	ward	10.0	0.0	-99994.96064
