euc	average	1.55302002362	0.0	-104092.02332
euc	complete	1.55302002362	0.0	-104092.02332
euc	single	1.55302002362	0.0	-104092.02332
euc	ward	1.55302002362	0.0	-104092.02332
geodesic	average	1.87241195432	0.0	-104092.02332
geodesic	complete	1.87241195432	0.0	-104092.02332
geodesic	single	1.87241195432	0.0	-104092.02332
geodesic	ward	1.87241195432	0.0	-104092.02332
rf	average	5.36102954407	0.0	-104092.02332
rf	complete	5.36102954407	0.0	-104092.02332
rf	single	5.36102954407	0.0	-104092.02332
rf	ward	5.36102954407	0.0	-104092.02332
sym	average	6.0	0.317480759734	-104281.54328
sym	complete	6.0	1.10106282004	-105911.65071
sym	single	6.0	0.788399090982	-105307.20629
sym	ward	6.0	0.317480759734	-104281.54328
