euc	average	1.13439718979	0.0	-96952.16174
euc	complete	1.13439718979	0.0	-96952.16174
euc	single	1.13439718979	0.0	-96952.16174
euc	ward	1.13439718979	0.0	-96952.16174
geodesic	average	1.3863098284	0.0	-96952.16174
geodesic	complete	1.3863098284	0.0	-96952.16174
geodesic	single	1.3863098284	0.0	-96952.16174
geodesic	ward	1.3863098284	0.0	-96952.16174
rf	average	4.56976389257	0.0	-96952.16174
rf	complete	4.56976389257	0.0	-96952.16174
rf	single	4.56976389257	0.0	-96952.16174
rf	ward	4.56976389257	0.0	-96952.16174
sym	average	10.0	0.0	-96952.16174
sym	complete	10.0	0.0	-96952.16174
sym	single	10.0	0.0	-96952.16174
sym	ward	10.0	0.0	-96952.16174
