euc	average	0.839973064054	0.0	-98484.2846
euc	complete	0.839973064054	0.0	-98484.2846
euc	single	0.839973064054	0.0	-98484.2846
euc	ward	0.839973064054	0.0	-98484.2846
geodesic	average	0.910636519891	0.0	-98484.2846
geodesic	complete	0.910636519891	0.0	-98484.2846
geodesic	single	0.910636519891	0.0	-98484.2846
geodesic	ward	0.910636519891	0.0	-98484.2846
rf	average	2.8349100353	0.0	-98484.2846
rf	complete	2.8349100353	0.0	-98484.2846
rf	single	2.8349100353	0.0	-98484.2846
rf	ward	2.8349100353	0.0	-98484.2846
sym	average	2.0	1.5249698079	-99390.25828
sym	complete	2.0	1.5249698079	-99390.25828
sym	single	2.0	1.98667698772	-99712.05658
sym	ward	2.0	0.631481895903	-98805.98354
