euc	average	1.40488497537	0.0	-99396.25897
euc	complete	1.40488497537	0.0	-99396.25897
euc	single	1.40488497537	0.0	-99396.25897
euc	ward	1.40488497537	0.0	-99396.25897
geodesic	average	1.80579581949	0.0	-99396.25897
geodesic	complete	1.80579581949	0.0	-99396.25897
geodesic	single	1.80579581949	0.0	-99396.25897
geodesic	ward	1.80579581949	0.0	-99396.25897
rf	average	5.37319937898	0.0	-99396.25897
rf	complete	5.37319937898	0.0	-99396.25897
rf	single	5.37319937898	0.0	-99396.25897
rf	ward	5.37319937898	0.0	-99396.25897
sym	average	10.0	0.0	-99396.25897
sym	complete	10.0	0.0	-99396.25897
sym	single	10.0	0.0	-99396.25897
sym	ward	10.0	0.0	-99396.25897
