euc	average	1.38255129452	0.0	-99576.18989
euc	complete	1.38255129452	0.0	-99576.18989
euc	single	1.38255129452	0.0	-99576.18989
euc	ward	1.38255129452	0.0	-99576.18989
geodesic	average	1.53530483808	0.0	-99576.18989
geodesic	complete	1.53530483808	0.0	-99576.18989
geodesic	single	1.53530483808	0.0	-99576.18989
geodesic	ward	1.53530483808	0.0	-99576.18989
rf	average	4.75184741935	0.0	-99576.18989
rf	complete	4.75184741935	0.0	-99576.18989
rf	single	4.75184741935	0.0	-99576.18989
rf	ward	4.75184741935	0.0	-99576.18989
sym	average	6.0	0.0	-99576.18989
sym	complete	6.0	0.0	-99576.18989
sym	single	6.0	0.0	-99576.18989
sym	ward	6.0	0.0	-99576.18989
