euc	average	0.895310601527	0.0	-99264.93009
euc	complete	0.895310601527	0.0	-99264.93009
euc	single	0.895310601527	0.0	-99264.93009
euc	ward	0.895310601527	0.0	-99264.93009
geodesic	average	0.987043265367	0.0	-99264.93009
geodesic	complete	0.987043265367	0.0	-99264.93009
geodesic	single	0.987043265367	0.0	-99264.93009
geodesic	ward	0.987043265367	0.0	-99264.93009
rf	average	2.9296510335	0.0	-99264.93009
rf	complete	2.9296510335	0.0	-99264.93009
rf	single	2.9296510335	0.0	-99264.93009
rf	ward	2.9296510335	0.0	-99264.93009
sym	average	4.0	0.0	-99264.93009
sym	complete	4.0	0.0	-99264.93009
sym	single	4.0	0.0	-99264.93009
sym	ward	4.0	0.0	-99264.93009
