euc	average	1.31771447808	0.0	-100132.05936
euc	complete	1.31771447808	0.0	-100132.05936
euc	single	1.31771447808	0.0	-100132.05936
euc	ward	1.31771447808	0.0	-100132.05936
geodesic	average	1.59427715876	0.0	-100132.05936
geodesic	complete	1.59427715876	0.0	-100132.05936
geodesic	single	1.59427715876	0.0	-100132.05936
geodesic	ward	1.59427715876	0.0	-100132.05936
rf	average	4.99043694198	0.0	-100132.05936
rf	complete	4.99043694198	0.0	-100132.05936
rf	single	4.99043694198	0.0	-100132.05936
rf	ward	4.99043694198	0.0	-100132.05936
sym	average	10.0	0.0	-100132.05936
sym	complete	10.0	0.0	-100132.05936
sym	single	10.0	0.0	-100132.05936
sym	ward	10.0	0.0	-100132.05936
