40	461.83665
39	461.83665
38	461.83665
37	461.83665
36	461.83665
35	461.83665
34	461.83665
33	461.83665
32	461.83665
31	461.83665
30	461.83665
29	461.83665
28	461.83665
27	461.83665
26	461.83665
25	461.83665
24	461.83665
23	461.83665
22	461.83665
21	461.83665
20	461.83665
19	461.83665
18	461.83665
17	461.83665
16	461.83665
15	461.83665
14	461.83665
13	461.83665
12	461.83665
11	461.95345
10	462.81605
9	463.5269
8	465.6466
7	467.0354
6	471.6305
5	474.4247
4	476.5304
3	494.925
2	528.312
1	571.471
